timestamp,generation,eval_id,cat,x1,x2,x3,x4,x5,x6,x7,x8,x9,objective,phase
1761086286.542181,16,1362,medio,99,99,95,96,98,93,100,90,95,937.5763251045553,GA
1761086286.542181,16,1363,medio,97,100,100,93,96,92,100,98,89,936.5456306429095,GA
1761086286.542181,16,1364,medio,97,100,100,94,96,91,100,98,89,936.4720433006258,GA
1761086286.542181,16,1365,medio,97,99,95,98,96,92,100,98,89,936.1393872533603,GA
1761086286.542181,16,1366,medio,97,99,95,98,96,92,100,91,95,935.5185164421003,GA
1761086286.542181,16,1367,medio,97,99,94,98,96,92,100,98,89,934.8846380073194,GA
1761086286.542181,16,1368,medio,99,97,100,86,96,92,100,91,94,923.8953683013056,GA
1761086286.542181,16,1369,medio,93,97,95,93,98,86,100,91,95,916.2699766054352,GA
1761086286.542181,16,1370,medio,99,100,100,74,96,91,100,98,89,913.5768466077767,GA
1761086286.542181,16,1371,medio,97,100,100,94,98,92,100,98,84,933.0310306555108,GA
1761086286.542181,16,1372,alto,97,95,95,95,95,93,100,90,90,914.67725023695,GA
1761086286.542181,16,1373,medio,99,97,95,88,98,86,100,91,95,916.3317552543779,GA
1761086286.542181,16,1374,alto,97,94,95,98,96,92,100,91,95,924.7963948697204,GA
1761086286.542181,16,1375,medio,100,95,95,95,95,93,100,90,99,933.9009402627562,GA
1761086286.542181,16,1376,medio,100,95,95,93,98,90,100,98,84,921.1697559979884,GA
1761086286.542181,16,1377,medio,100,94,95,98,96,58,100,91,94,898.7149418902928,GA
1761086286.542181,16,1378,medio,97,99,94,100,96,92,100,96,89,934.6436861280426,GA
1761086286.542181,16,1379,medio,97,99,96,98,98,92,100,92,95,940.3325033103753,GA
1761086286.542181,16,1380,medio,100,94,95,93,96,92,100,91,90,920.2125584048622,GA
1761086286.542181,16,1381,alto,97,16,39,98,96,92,100,98,89,786.9128027755058,GA
1761086286.542181,16,1382,medio,97,95,100,93,96,92,100,98,89,931.1112483989492,GA
1761086286.542181,16,1383,medio,97,99,95,98,96,92,100,98,89,936.1393872533603,GA
1761086286.542181,16,1384,medio,97,99,95,98,96,92,99,90,95,933.1510818240515,GA
1761086286.542181,16,1385,alto,97,94,90,96,100,93,100,91,95,921.4604597338315,GA
1761086286.542181,16,1386,medio,97,93,94,95,96,91,98,91,73,893.3682401667791,GA
1761086286.542181,16,1387,medio,97,97,100,93,98,100,100,90,96,944.2114794210769,GA
1761086286.542181,16,1388,medio,97,97,99,95,96,92,100,93,92,933.248678818097,GA
1761086286.542181,16,1389,alto,97,97,94,93,91,93,100,91,94,914.7632625752168,GA
1761086286.542181,16,1390,medio,97,99,95,98,96,92,100,98,89,936.1393872533603,GA
1761086286.542181,16,1391,medio,97,100,100,20,96,92,100,91,95,861.7899747351402,GA
1761086286.542181,16,1392,medio,97,97,95,95,66,93,100,91,94,897.3020361458127,GA
1761086286.542181,16,1393,alto,97,99,94,98,96,92,100,100,22,864.4338548627486,GA
1761086286.542181,16,1394,medio,95,100,93,95,96,99,100,93,90,932.5481862501442,GA
1761086286.542181,16,1395,medio,97,95,100,93,96,92,100,98,89,931.1112483989492,GA
1761086286.542181,16,1396,alto,99,99,85,96,98,93,100,90,91,913.5387698777278,GA
1761086286.542181,16,1397,medio,97,99,95,95,96,92,93,17,95,850.7908502391477,GA
1761086286.542181,16,1398,alto,97,96,95,96,100,92,99,98,91,931.7216682406348,GA
1761086286.542181,16,1399,medio,17,100,100,93,96,92,100,90,82,835.813011291052,GA
1761086286.542181,16,1400,medio,97,93,95,95,96,93,100,98,79,913.7015539712988,GA
1761086286.542181,16,1401,baixo,97,99,95,93,100,92,99,90,95,911.387163497445,GA
1761086286.542181,16,1402,medio,97,100,100,94,96,91,100,98,84,929.4201955857703,GA
1761086286.542181,16,1403,medio,95,96,95,93,95,91,29,91,89,836.7468121451017,GA
1761086286.542181,16,1404,medio,97,94,95,74,96,92,100,98,89,900.7112716955053,GA
1761086286.542181,16,1405,medio,97,100,100,96,100,92,100,90,95,942.5146231863284,GA
1761086286.542181,16,1406,medio,97,97,99,95,96,92,100,98,90,936.4686589823123,GA
1761086286.542181,16,1407,alto,97,100,100,94,96,91,100,79,94,913.4613106328256,GA
1761086286.542181,16,1408,alto,97,71,100,93,96,92,100,98,89,897.6048511691447,GA
1761086286.542181,16,1409,medio,97,100,93,95,96,92,100,93,61,898.6305916450673,GA
1761086286.542181,16,1410,baixo,81,100,81,93,98,86,100,91,100,869.2465570096507,GA
1761086286.542181,16,1411,medio,99,97,95,91,98,86,100,91,82,902.7865391414972,GA
1761086286.542181,16,1412,medio,97,99,95,98,96,90,100,91,95,932.7433478342834,GA
1761086286.542181,16,1413,medio,97,99,95,98,15,92,100,97,95,861.9277920911113,GA
1761086286.542181,16,1414,alto,97,99,95,98,95,92,100,91,95,929.3153646435658,GA
1761086286.542181,16,1415,medio,97,99,95,93,97,100,100,93,84,927.5763737688355,GA
1761086286.542181,16,1416,medio,99,94,95,96,98,93,100,90,95,931.8542035321753,GA
1761086286.542181,16,1417,medio,99,99,64,98,96,90,100,97,89,901.6943723551484,GA
1761086286.542181,16,1418,medio,99,97,26,93,96,92,100,93,97,861.4318358504032,GA
1761086286.542181,16,1419,medio,97,97,96,93,98,86,100,56,95,889.087175085146,GA
1761086286.542181,16,1420,medio,97,99,94,98,96,92,100,98,89,934.8846380073194,GA
1761086286.542181,16,1421,alto,96,95,95,95,95,93,100,90,90,913.5298347948449,GA
1761086286.542181,16,1422,medio,100,100,100,94,96,91,100,98,91,942.3742304535722,GA
1761086286.542181,16,1423,medio,97,81,95,98,96,92,3,51,89,766.4596898637757,GA
1761086286.542181,16,1424,alto,97,95,95,96,99,100,100,91,84,921.2686919533044,GA
1761086286.542181,16,1425,alto,97,99,95,98,98,99,100,93,90,937.1629835075462,GA
1761086286.542181,16,1426,medio,98,94,95,94,100,95,100,93,89,928.945364956023,GA
1761086286.542181,16,1427,medio,100,100,100,93,96,92,100,98,89,939.62944564623,GA
1761086286.542181,16,1428,alto,98,98,100,93,94,92,98,91,90,918.8927532450247,GA
1761086286.542181,16,1429,medio,97,99,95,54,97,98,100,93,91,897.4455562034268,GA
1761086286.542181,16,1430,medio,100,97,95,98,94,92,100,98,89,934.6484961264061,GA
1761086286.542181,16,1431,medio,97,99,95,98,96,92,100,90,95,934.1180917416726,GA
1761086286.542181,16,1432,medio,97,99,94,100,100,92,100,91,95,940.4901369245596,GA
1761086286.542181,16,1433,medio,99,97,95,98,98,86,100,98,81,918.9509631444517,GA
1761086286.542181,16,1434,baixo,98,97,96,91,96,20,100,93,97,839.2556005244629,GA
1761086286.542181,16,1435,baixo,97,95,97,98,98,98,100,93,95,925.6905517525402,GA
1761086286.542181,16,1436,medio,97,99,95,98,96,92,100,90,96,935.3212435402071,GA
1761086286.542181,16,1437,baixo,97,97,98,93,98,100,99,91,95,921.4466031222745,GA
1761086286.542181,16,1438,alto,97,100,95,98,96,92,100,98,89,932.1063971709815,GA
1761086286.542181,16,1439,baixo,93,97,100,86,96,92,100,91,96,899.3299912083954,GA
1761086286.542181,16,1440,medio,97,97,100,98,98,100,100,90,96,950.2066281931092,PS_end
1761086286.542181,16,1441,medio,99,99,100,100,96,99,99,93,90,948.5062090403078,PS_end
1761086286.542181,16,1442,medio,97,100,100,96,100,97,100,90,95,948.7625245152979,PS_end
1761086286.5431798,16,1443,medio,100,100,100,94,96,96,100,98,91,948.8494602478256,PS_end
1761086286.5431798,16,1444,medio,97,99,99,100,100,92,100,91,95,946.2122584969395,PS_end
1761086286.5431798,17,1445,medio,97,97,100,93,98,100,100,90,96,944.2114794210769,GA
1761086286.5431798,17,1446,medio,99,99,100,95,96,99,99,93,90,943.0718267963476,GA
1761086286.5431798,17,1447,medio,97,100,100,96,100,92,100,90,95,942.5146231863284,GA
1761086286.5431798,17,1448,medio,100,100,100,94,96,91,100,98,91,942.3742304535722,GA
1761086286.5431798,17,1449,medio,97,99,94,100,100,92,100,91,95,940.4901369245596,GA
1761086286.5431798,17,1450,medio,97,99,96,98,98,92,100,92,95,940.3325033103753,GA
1761086286.5431798,17,1451,medio,97,99,96,98,98,92,100,92,95,940.3325033103753,GA
1761086286.5431798,17,1452,medio,100,100,100,93,96,92,100,98,89,939.62944564623,GA
1761086286.5431798,17,1453,medio,97,98,95,98,96,92,100,91,95,934.490387076647,GA
1761086286.5431798,17,1454,medio,97,99,96,98,100,92,100,92,100,947.76202483741,GA
1761086286.5431798,17,1455,medio,97,97,98,93,98,100,99,98,89,942.0674739335344,GA
1761086286.5431798,17,1456,baixo,97,99,95,98,96,92,100,91,95,915.5185164421003,GA
1761086286.5431798,17,1457,alto,97,99,95,93,98,92,100,82,89,906.1505432659426,GA
1761086286.5431798,17,1458,alto,97,95,100,98,98,99,100,93,90,938.1299934251673,GA
1761086286.5431798,17,1459,medio,45,99,67,100,100,92,100,91,95,856.3254076191599,GA
1761086286.5431798,17,1460,medio,97,99,95,98,96,92,100,90,96,935.3212435402071,GA
1761086286.5431798,17,1461,medio,97,97,99,95,96,95,100,93,89,932.9528968494117,GA
1761086286.5431798,17,1462,medio,98,94,95,94,100,92,98,93,92,927.2460076416339,GA
1761086286.5431798,17,1463,medio,97,99,96,93,41,92,100,98,89,872.3718485654379,GA
1761086286.5431798,17,1464,medio,97,100,100,98,98,92,100,92,95,945.5307436734222,GA
1761086286.5431798,17,1465,alto,97,47,96,98,95,92,95,80,89,848.2637071111342,GA
1761086286.5431798,17,1466,medio,97,99,94,98,98,92,100,92,95,937.8746022657999,GA
1761086286.5431798,17,1467,medio,98,99,96,98,98,92,100,92,100,946.8555612745816,GA
1761086286.5431798,17,1468,medio,41,100,100,49,96,92,100,98,89,832.4169599874834,GA
1761086286.5431798,17,1469,alto,97,100,100,96,99,99,100,93,90,942.3564138722296,GA
1761086286.5431798,17,1470,medio,97,99,95,98,100,23,100,90,95,867.2832074975837,GA
1761086286.5431798,17,1471,medio,99,99,95,98,91,91,100,98,91,933.2245907870428,GA
1761086286.5431798,17,1472,medio,100,98,99,94,96,92,98,98,89,935.9733137275655,GA
1761086286.5431798,17,1473,medio,97,95,99,95,96,51,100,98,90,894.0113508399284,GA
1761086286.5431798,17,1474,baixo,97,99,94,98,96,92,100,93,99,921.4473117069709,GA
1761086286.5431798,17,1475,baixo,97,99,95,98,96,97,100,90,95,920.365993070642,GA
1761086286.5431798,17,1476,medio,97,100,100,96,100,92,100,98,89,944.5359186980161,GA
1761086286.5431798,17,1477,medio,27,97,95,98,98,86,100,90,95,850.9199290647128,GA
1761086286.5431798,17,1478,alto,99,94,95,96,98,93,81,98,81,893.4340442910358,GA
1761086286.5431798,17,1479,medio,97,100,95,54,97,36,100,93,89,827.8960604439235,GA
1761086286.5431798,17,1480,medio,97,99,94,98,96,92,100,98,91,937.7030101569452,GA
1761086286.5431798,17,1481,baixo,95,97,100,93,98,100,100,95,96,928.5334148765838,GA
1761086286.5431798,17,1482,alto,95,100,100,96,60,92,100,90,95,894.4575547778487,GA
1761086286.5431798,17,1483,medio,97,99,96,86,98,92,100,98,89,923.7758490755319,GA
1761086286.5431798,17,1484,medio,97,95,100,93,96,92,100,92,95,931.8651214950785,GA
1761086286.5431798,17,1485,alto,97,95,95,95,95,93,100,90,90,914.67725023695,GA
1761086286.5431798,17,1486,alto,97,100,59,98,96,56,100,98,89,861.4248937341208,GA
1761086286.5431798,17,1487,medio,97,95,100,93,96,92,100,96,89,928.875157236598,GA
1761086286.5431798,17,1488,medio,97,99,94,98,96,51,100,98,89,894.7778971055751,GA
1761086286.5431798,17,1489,medio,97,97,99,95,96,93,100,90,95,934.3708442986098,GA
1761086286.5431798,17,1490,medio,99,99,95,96,100,91,100,98,95,946.9670378600896,GA
1761086286.5431798,17,1491,medio,97,99,95,99,96,92,100,90,70,905.981578668259,GA
1761086286.5431798,17,1492,medio,100,99,100,95,96,99,98,92,90,941.6692790713322,GA
1761086286.5431798,17,1493,medio,100,100,100,94,96,92,100,93,89,934.9354534393034,GA
1761086286.5431798,17,1494,medio,97,99,95,98,94,91,100,98,84,925.2548945865402,GA
1761086286.5431798,17,1495,medio,99,95,100,93,94,38,100,98,89,872.8719549825427,GA
1761086286.5431798,17,1496,baixo,97,99,94,100,100,56,100,91,95,885.8229666465606,GA
1761086286.5431798,17,1497,medio,7,97,100,93,98,100,100,90,96,853.8527460286621,GA
1761086286.5431798,17,1498,medio,15,99,96,98,98,92,100,92,95,857.9717182809226,GA
1761086286.5431798,17,1499,medio,97,99,95,98,98,92,100,92,95,939.1293515118408,GA
1761086286.5431798,17,1500,medio,97,99,96,98,96,92,100,98,89,937.3425390518947,GA
1761086286.5431798,17,1501,medio,97,99,95,98,96,92,100,90,96,935.3212435402071,GA
1761086286.5431798,17,1502,medio,97,99,95,98,96,92,100,90,96,935.3212435402071,GA
1761086286.5431798,17,1503,medio,100,97,95,96,98,93,100,90,95,936.4265299364771,GA
1761086286.5431798,17,1504,medio,99,99,95,98,94,92,100,30,87,859.2412089425484,GA
1761086286.5431798,17,1505,medio,97,99,94,98,96,92,100,98,89,934.8846380073194,GA
1761086286.5431798,17,1506,medio,97,2,95,98,96,87,100,98,89,829.9376288682549,GA
1761086286.5431798,17,1507,medio,99,99,94,98,96,92,100,98,89,937.0014430930188,GA
1761086286.5431798,17,1508,baixo,97,94,95,96,98,93,100,90,95,909.7373984464759,GA
1761086286.5431798,17,1509,medio,97,99,96,98,98,92,100,92,89,932.2420531650306,GA
1761086286.5431798,17,1510,baixo,97,100,100,91,91,8,100,98,95,832.5389025303824,GA
1761086286.5431798,17,1511,medio,97,95,100,95,96,92,83,93,92,909.944416333229,GA
1761086286.5431798,17,1512,medio,97,97,99,95,96,97,100,98,89,941.2986128620836,GA
1761086286.5431798,17,1513,medio,97,97,100,93,98,100,100,90,72,915.200389144102,GA
1761086286.5431798,17,1514,alto,97,99,95,98,96,92,100,90,91,923.8460137459537,GA
1761086286.5431798,17,1515,alto,97,99,95,54,97,98,100,93,91,892.4455562034268,GA
1761086286.5431798,17,1516,medio,97,99,95,100,98,99,100,55,90,907.1814345055828,GA
1761086286.5431798,17,1517,medio,97,99,96,98,98,53,100,95,95,906.4756326418815,GA
1761086286.5431798,17,1518,medio,99,94,95,96,98,92,100,92,95,933.287943862809,GA
1761086286.5431798,17,1519,baixo,97,96,95,96,100,98,100,93,97,926.6527516717978,GA
1761086286.5431798,17,1520,baixo,97,95,97,98,98,92,99,98,91,918.1100355620167,GA
1761086286.5431798,17,1521,alto,96,100,95,95,95,62,100,90,99,898.7403373652925,GA
1761086286.5431798,17,1522,baixo,100,95,95,98,95,92,100,98,89,913.5526781318073,GA
1761086286.5431798,17,1523,medio,99,94,95,98,96,92,100,90,95,930.5127752549921,GA
1761086286.5431798,17,1524,medio,97,99,95,96,98,93,100,90,95,935.4595200188559,GA
1761086286.5441804,17,1525,medio,97,99,100,98,100,92,100,92,100,951.9932552828357,PS_end
1761086286.5441804,17,1526,medio,99,99,100,96,100,91,100,98,95,952.4014201040499,PS_end
1761086286.5441804,17,1527,medio,98,99,100,98,98,92,100,92,100,951.0867917200073,PS_end
1761086286.5441804,17,1528,medio,100,100,100,98,98,92,100,92,95,948.6145586767427,PS_end
1761086286.5441804,17,1529,medio,97,100,100,96,100,97,100,98,89,950.7838200269855,PS_end
1761086286.5441804,18,1530,medio,97,99,96,98,100,92,100,92,100,947.76202483741,GA
1761086286.5441804,18,1531,medio,99,99,95,96,100,91,100,98,95,946.9670378600896,GA
1761086286.5441804,18,1532,medio,98,99,96,98,98,92,100,92,100,946.8555612745816,GA
1761086286.5441804,18,1533,medio,97,100,100,98,98,92,100,92,95,945.5307436734222,GA
1761086286.5441804,18,1534,medio,97,100,100,96,100,92,100,98,89,944.5359186980161,GA
1761086286.5441804,18,1535,medio,97,97,100,93,98,100,100,90,96,944.2114794210769,GA
1761086286.5441804,18,1536,medio,99,99,100,95,96,99,99,93,90,943.0718267963476,GA
1761086286.5441804,18,1537,medio,97,100,100,96,100,92,100,90,95,942.5146231863284,GA
1761086286.5441804,18,1538,alto,99,98,95,98,94,90,100,96,84,917.7070544440074,GA
1761086286.5441804,18,1539,medio,97,99,99,94,96,92,93,98,89,927.9224793176661,GA
1761086286.5441804,18,1540,alto,97,99,100,98,98,99,100,93,90,942.5973657515063,GA
1761086286.5441804,18,1541,medio,97,95,96,98,98,90,100,92,95,933.0899623762193,GA
1761086286.5441804,18,1542,medio,97,97,98,98,100,92,100,90,48,891.7680599939931,GA
1761086286.5441804,18,1543,medio,97,100,100,93,100,100,99,93,89,943.1464187309717,GA
1761086286.5441804,18,1544,medio,97,99,94,98,96,51,100,98,89,894.7778971055751,GA
1761086286.5441804,18,1545,medio,97,99,96,36,100,92,100,92,100,880.0638913099114,GA
1761086286.5441804,18,1546,baixo,97,99,96,98,98,92,100,92,90,913.6600006142287,GA
1761086286.5441804,18,1547,medio,100,97,100,95,96,99,98,90,95,943.4498080739626,GA
1761086286.5441804,18,1548,medio,97,96,95,93,96,92,100,96,89,924.6439267911722,GA
1761086286.5441804,18,1549,medio,97,95,15,96,100,98,100,93,97,865.4393820844502,GA
1761086286.5441804,18,1550,medio,97,97,99,95,96,92,100,92,99,940.2719569555825,GA
1761086286.5441804,18,1551,medio,97,99,98,98,100,93,100,90,95,943.1299934251673,GA
1761086286.5441804,18,1552,medio,100,97,95,96,98,93,100,90,95,936.4265299364771,GA
1761086286.5441804,18,1553,medio,97,97,99,95,96,95,100,93,89,932.9528968494117,GA
1761086286.5441804,18,1554,medio,93,99,100,95,96,99,99,93,89,934.6306012096641,GA
1761086286.5441804,18,1555,medio,100,100,100,93,96,92,100,98,90,941.0473930954281,GA
1761086286.5441804,18,1556,medio,97,99,100,96,100,86,100,90,95,933.0814091792087,GA
1761086286.5441804,18,1557,medio,97,100,95,98,91,92,100,90,100,934.0442541090006,GA
1761086286.5441804,18,1558,alto,97,99,95,54,97,97,100,93,73,869.5658357384542,GA
1761086286.5441804,18,1559,alto,97,97,100,95,98,100,98,90,96,939.7722459491489,GA
1761086286.5441804,18,1560,medio,97,100,99,55,96,93,100,90,95,897.9220652057461,GA
1761086286.5441804,18,1561,baixo,97,97,98,96,84,92,100,90,95,896.858988795773,GA
1761086286.5441804,18,1562,medio,97,99,100,94,96,91,100,98,91,938.3234055326304,GA
1761086286.5441804,18,1563,medio,100,100,94,98,96,92,100,98,88,937.5085077739166,GA
1761086286.5441804,18,1564,medio,97,97,99,95,96,92,100,92,59,899.7902514703819,GA
1761086286.5441804,18,1565,medio,97,99,96,98,100,98,100,90,95,946.8890510348483,GA
1761086286.5441804,18,1566,medio,100,98,94,98,96,92,100,98,89,936.9403236451867,GA
1761086286.5441804,18,1567,medio,99,99,99,92,91,92,98,98,89,926.9166185388553,GA
1761086286.5441804,18,1568,alto,97,95,29,96,93,99,100,93,90,853.4053315855301,GA
1761086286.5441804,18,1569,medio,97,97,100,93,98,100,100,90,96,944.2114794210769,GA
1761086286.5441804,18,1570,medio,74,97,100,95,96,92,100,92,96,909.35742808017,GA
1761086286.5441804,18,1571,medio,97,97,81,98,96,96,100,98,89,920.0743067274192,GA
1761086286.5441804,18,1572,medio,97,99,96,98,98,92,100,92,100,945.7668855543355,GA
1761086286.5441804,18,1573,medio,58,99,95,98,96,92,99,51,91,851.3890114687285,GA
1761086286.5441804,18,1574,medio,97,97,100,92,98,100,100,90,96,942.8700511438936,GA
1761086286.5441804,18,1575,alto,97,97,99,95,96,93,100,90,95,929.3708442986098,GA
1761086286.5441804,18,1576,baixo,97,96,100,93,96,92,100,96,95,918.1687591804772,GA
1761086286.5441804,18,1577,baixo,97,99,95,98,96,92,100,96,89,913.903296091009,GA
1761086286.5441804,18,1578,medio,100,95,100,98,98,99,100,92,100,956.9792650914114,GA
1761086286.5441804,18,1579,medio,98,100,96,98,98,92,100,93,90,937.0571145292791,GA
1761086286.5441804,18,1580,medio,99,99,95,96,100,91,97,98,89,935.7927727114244,GA
1761086286.5441804,18,1581,medio,100,99,99,94,96,92,100,98,90,940.4145298252914,GA
1761086286.5441804,18,1582,alto,97,99,93,98,98,92,99,97,95,936.8543371120426,GA
1761086286.5451794,18,1583,medio,97,99,95,98,96,92,100,90,96,935.3212435402071,GA
1761086286.5451794,18,1584,medio,97,99,94,100,97,92,95,98,91,935.4111826381646,GA
1761086286.5451794,18,1585,medio,97,97,100,93,49,100,100,90,96,894.2106171501487,GA
1761086286.5451794,18,1586,medio,100,100,100,93,96,92,100,98,89,939.62944564623,GA
1761086286.5451794,18,1587,medio,100,100,54,93,96,46,27,93,89,762.9206111973378,GA
1761086286.5451794,18,1588,medio,97,99,97,98,100,92,100,92,100,948.9094402795151,GA
1761086286.5451794,18,1589,medio,97,99,96,96,99,92,100,92,95,939.1245415134773,GA
1761086286.5451794,18,1590,medio,97,94,34,94,100,87,98,26,92,782.0064275559839,GA
1761086286.5451794,18,1591,medio,49,99,95,96,98,93,100,90,95,886.5473334681737,GA
1761086286.5451794,18,1592,medio,97,99,95,96,98,93,100,92,95,938.2346886266728,GA
1761086286.5451794,18,1593,medio,97,95,100,86,96,92,100,90,95,919.2823205205797,GA
1761086286.5451794,18,1594,medio,97,99,95,98,98,92,100,98,95,946.4659285610562,GA
1761086286.5451794,18,1595,medio,99,99,50,96,100,91,100,92,95,894.3707669508535,GA
1761086286.5451794,18,1596,medio,97,100,100,98,98,92,100,98,87,941.9226511253739,GA
1761086286.5451794,18,1597,baixo,97,2,97,93,96,92,100,92,95,814.0942559419258,GA
1761086286.5451794,18,1598,medio,97,99,89,98,98,92,100,98,91,933.1034004199926,GA
1761086286.5451794,18,1599,medio,97,99,94,98,96,92,95,92,95,930.2041288594885,GA
1761086286.5451794,18,1600,medio,97,100,99,95,96,100,99,98,89,946.4992329511035,GA
1761086286.5451794,18,1601,medio,97,97,98,93,98,95,100,25,89,860.3781145848503,GA
1761086286.5451794,18,1602,medio,97,9,100,93,96,92,26,88,70,732.8340909987159,GA
1761086286.5451794,18,1603,baixo,97,99,95,99,91,3,100,92,95,822.0576304677994,GA
1761086286.5451794,18,1604,medio,99,94,96,98,93,92,100,90,90,921.2843667476991,GA
1761086286.5451794,18,1605,medio,100,100,100,96,100,92,100,90,95,945.5984381896491,GA
1761086286.5451794,18,1606,medio,97,97,94,100,100,92,100,90,95,936.9729071384326,GA
1761086286.5451794,18,1607,medio,100,67,95,96,98,93,100,91,97,906.8559989673203,GA
1761086286.5451794,18,1608,medio,97,99,95,98,95,92,100,98,89,934.9362354548258,GA
1761086286.5451794,18,1609,medio,21,79,95,98,96,87,100,90,98,826.1756499384082,GA
1761086286.5451794,18,1610,medio,100,100,100,98,98,99,100,92,100,962.4136473353717,PS_end
1761086286.5451794,18,1611,medio,100,99,97,98,100,92,100,92,100,951.9932552828357,PS_end
1761086286.5451794,18,1612,medio,97,99,100,98,100,92,100,92,100,951.9932552828357,PS_end
1761086286.5451794,18,1613,medio,99,99,100,96,100,91,100,98,95,952.4014201040499,PS_end
1761086286.5451794,18,1614,medio,97,99,100,98,100,98,100,90,95,951.120281480274,PS_end
1761086286.5451794,19,1615,medio,100,95,100,98,98,99,100,92,100,956.9792650914114,GA
1761086286.5451794,19,1616,medio,97,99,97,98,100,92,100,92,100,948.9094402795151,GA
1761086286.5451794,19,1617,medio,97,99,96,98,100,92,100,92,100,947.76202483741,GA
1761086286.5451794,19,1618,medio,99,99,95,96,100,91,100,98,95,946.9670378600896,GA
1761086286.5451794,19,1619,medio,97,99,96,98,100,98,100,90,95,946.8890510348483,GA
1761086286.5451794,19,1620,medio,98,99,96,98,98,92,100,92,100,946.8555612745816,GA
1761086286.5451794,19,1621,medio,97,100,99,95,96,100,99,98,89,946.4992329511035,GA
1761086286.5451794,19,1622,medio,97,99,95,98,98,92,100,98,95,946.4659285610562,GA
1761086286.5451794,19,1623,medio,99,99,100,95,96,99,99,93,97,952.0948967331339,GA
1761086286.5451794,19,1624,medio,97,95,96,98,98,90,100,87,90,919.3701241711387,GA
1761086286.5451794,19,1625,medio,97,97,37,93,93,100,78,92,96,844.5697504918345,GA
1761086286.5451794,19,1626,medio,97,97,100,93,98,100,100,90,96,944.2114794210769,GA
1761086286.5451794,19,1627,medio,98,100,96,98,99,92,100,90,95,940.6411497058789,GA
1761086286.5451794,19,1628,medio,92,100,95,68,98,92,100,93,90,894.6891221195398,GA
1761086286.5451794,19,1629,medio,98,99,100,94,96,91,100,98,91,939.4120812528765,GA
1761086286.5451794,19,1630,medio,97,100,100,98,98,92,100,90,95,942.7555750656053,GA
1761086286.5451794,19,1631,medio,100,100,100,83,98,99,100,92,100,942.4880814565967,GA
1761086286.5451794,19,1632,medio,100,95,100,96,100,92,100,90,95,940.1640559456888,GA
1761086286.5451794,19,1633,medio,97,99,100,96,95,99,38,90,95,877.2480236495953,GA
1761086286.5451794,19,1634,medio,97,99,96,98,100,86,100,90,95,931.0862698961342,GA
1761086286.5451794,19,1635,medio,97,100,100,98,98,92,91,57,100,906.4991151208596,GA
1761086286.5451794,19,1636,medio,98,99,98,98,98,92,100,23,95,872.591155503458,GA
1761086286.5451794,19,1637,medio,97,99,96,98,100,93,100,92,89,935.5786207252883,GA
1761086286.5461812,19,1638,medio,95,100,100,96,100,92,100,98,100,955.7101838466814,GA
1761086286.5461812,19,1639,medio,92,99,95,98,98,92,19,98,95,857.4943300632111,GA
1761086286.5461812,19,1640,medio,97,99,95,98,91,17,100,90,96,854.1731346516043,GA
1761086286.5461812,19,1641,medio,97,97,100,93,100,92,100,92,87,927.5022495838801,GA
1761086286.5461812,19,1642,medio,97,99,97,98,98,100,100,90,96,949.2396182754879,GA
1761086286.5461812,19,1643,medio,97,100,100,98,98,92,100,90,95,942.7555750656053,GA
1761086286.5461812,19,1644,medio,95,95,100,86,96,97,100,68,87,888.5184671066886,GA
1761086286.5461812,19,1645,alto,100,97,100,95,96,99,100,90,95,940.444947357037,GA
1761086286.5461812,19,1646,medio,97,96,94,33,100,92,100,90,94,861.6037864965251,GA
1761086286.5461812,19,1647,medio,97,99,93,48,98,92,100,98,89,884.4766295753877,GA
1761086286.5461812,19,1648,medio,97,100,100,96,100,92,100,98,95,952.6263688433609,GA
1761086286.5461812,19,1649,medio,99,99,95,98,100,92,100,92,100,948.6756781245749,GA
1761086286.5461812,19,1650,medio,97,99,97,96,100,91,100,98,97,949.5513672556696,GA
1761086286.5461812,19,1651,baixo,97,96,100,93,96,93,100,90,95,911.6345329629794,GA
1761086286.5461812,19,1652,medio,100,99,98,98,100,92,100,96,95,952.7480346459857,GA
1761086286.5461812,19,1653,medio,97,100,100,98,98,92,100,92,100,950.9651259173824,GA
1761086286.5461812,19,1654,medio,97,99,96,99,98,92,100,92,44,887.8356404971465,GA
1761086286.5461812,19,1655,medio,97,99,95,40,100,93,100,45,95,831.6773595869687,GA
1761086286.5461812,19,1656,medio,97,97,100,93,98,100,100,90,96,944.2114794210769,GA
1761086286.5461812,19,1657,medio,92,100,100,92,98,98,100,90,96,937.7108255351704,GA
1761086286.5461812,19,1658,medio,66,97,100,96,100,92,100,51,89,860.1142590207859,GA
1761086286.5461812,19,1659,medio,97,100,100,93,100,100,99,92,100,955.3298228430934,GA
1761086286.5461812,19,1660,medio,97,36,96,98,98,92,100,93,53,831.2961298494535,GA
1761086286.5461812,19,1661,medio,39,98,97,98,100,74,100,90,95,854.4597017613739,GA
1761086286.5461812,19,1662,medio,100,95,100,96,100,92,100,92,100,948.373606797466,GA
1761086286.5461812,19,1663,medio,97,99,95,96,100,91,100,98,95,944.8502327743902,GA
1761086286.5461812,19,1664,medio,99,99,100,94,96,91,100,98,26,872.5540173691717,GA
1761086286.5461812,19,1665,baixo,97,100,96,99,98,92,100,93,90,916.9965681744864,GA
